level,rep,group,diet_no,ratio,yeast,sugar,CFU_AP,CFU_LB,Fecundity,Weight,Protein,Glucose,TAG,Average_counts_L,Average_counts_D,sleep_time_L,sleep_time_D
360,6,AP,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,6,AP+LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,6,AX,22,01:01.6,138.4615385,221.5384615,0,0,,,,,,,,,
360,6,CV,22,01:01.6,138.4615385,221.5384615,,,,1.4798,0.440717606,0.016329475,0.23356311,,,,
360,6,LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,7,AP,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,7,AP+LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,7,AX,22,01:01.6,138.4615385,221.5384615,0,0,,,,,,,,,
360,7,CV,22,01:01.6,138.4615385,221.5384615,,,,1.4124,0.61566498,0.014568964,0.199061309,,,,
360,7,LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,8,AP,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,8,AP+LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,8,AX,22,01:01.6,138.4615385,221.5384615,0,0,,,,,,,,,
360,8,CV,22,01:01.6,138.4615385,221.5384615,,,,1.3748,0.82861965,0.020807133,0.255277227,,,,
360,8,LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,9,AP,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,9,AP+LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
360,9,AX,22,01:01.6,138.4615385,221.5384615,0,0,,,,,,,,,
360,9,CV,22,01:01.6,138.4615385,221.5384615,,,,1.5958,0.821213501,0.011921799,0.150606359,,,,
360,9,LB,22,01:01.6,138.4615385,221.5384615,,,,,,,,,,,
45,1,AP,3,01:03.4,10.22727273,34.77272727,4800,0,3,1.30495,0.206681899,0.031159208,0.118533126,104.9381443,33.57291667,0,94.34791667
45,1,AP+LB,3,01:03.4,10.22727273,34.77272727,1150,600,4,1.22,0.943881444,0.01760226,0.123162175,137.7731959,33.34375,0,115.3923077
45,1,AX,3,01:03.4,10.22727273,34.77272727,0,0,2,1.24685,0.649929763,0.028708897,0.163581956,38.42268041,22.07291667,48.15294118,198.5592593
45,1,CV,3,01:03.4,10.22727273,34.77272727,38400,1500,4,1.19755,0.60943139,0.020390468,0.135103481,83.27835052,33.94791667,33.13333333,116.4866667
45,1,LB,3,01:03.4,10.22727273,34.77272727,0,2900,3,1.176,0.088209558,0.021964602,0.162109179,101.0206186,30.48958333,0,124.5904762
45,2,AP,3,01:03.4,10.22727273,34.77272727,900,0,9,1.2518,0.58,0.025637433,0.156,100.742268,26.57291667,42.01111111,180.0590909
45,2,AP+LB,3,01:03.4,10.22727273,34.77272727,2400,2400,3,1.634,0.346051427,0.014984392,0.116449222,77.16494845,40.82291667,43.74444444,174.6222222
45,2,AX,3,01:03.4,10.22727273,34.77272727,0,0,1,1.2744,0.335,0.018701562,0.079234469,36.13402062,35.3125,46.57857143,51.33641975
45,2,CV,3,01:03.4,10.22727273,34.77272727,6400,1500,6,1.04,0.832,0.019037583,0.163035925,34.83505155,20.23958333,47.66979167,74.39133333
45,2,LB,3,01:03.4,10.22727273,34.77272727,0,400,1,1.1382,0.364,0.021179062,0.169,59.69072165,37.29166667,43.7047619,62.48550725
45,3,AP,3,01:03.4,10.22727273,34.77272727,1100,0,21,1.3442,0.331649941,0.020260695,0.15011888,71.03092784,26.96875,39.16666667,69.29603175
45,3,AP+LB,3,01:03.4,10.22727273,34.77272727,1050,100,2,1.398,0.591122238,0.011133836,0.13629768,79.6185567,15.05208333,35.32857143,113.5777778
45,3,AX,3,01:03.4,10.22727273,34.77272727,0,0,0,1.2548,1.168341373,0.017396844,0.152,75.17525773,24.90625,41.495,97.98645833
45,3,CV,3,01:03.4,10.22727273,34.77272727,19200,750,3,1.1428,0.287534124,0.020390307,0.220354878,127.6082474,86.54166667,60.6,69.12083333
45,3,LB,3,01:03.4,10.22727273,34.77272727,0,650,4,1.1592,0.037391005,0.020664304,0.227488305,75.09278351,18.57291667,38.56666667,118.2397436
45,4,AP,3,01:03.4,10.22727273,34.77272727,2850,0,6,1.2888,0.981967851,0.015778825,0.14720928,68.67010309,36.48958333,52.71666667,105.1435897
45,4,AP+LB,3,01:03.4,10.22727273,34.77272727,1500,800,0,1.695,0.67199014,0.015423719,0.162693341,56.26804124,54.67708333,56.78214286,70.2212963
45,4,AX,3,01:03.4,10.22727273,34.77272727,0,0,7,1.2588,0.666196056,0.017751949,0.119641982,67.09278351,29.48958333,130.3866667,123.4939394
45,4,CV,3,01:03.4,10.22727273,34.77272727,15200,600,1,1.3202,0.323598841,0.01954832,0.15992881,31.03092784,26.51041667,66.11944444,111.5115385
45,4,LB,3,01:03.4,10.22727273,34.77272727,0,1450,0,1.2008,0.984820631,0.014393304,0.162523403,102.0618557,57.22916667,56.49583333,115.2125
45,5,AP,3,01:03.4,10.22727273,34.77272727,1720,0,5,1.335,0.647,0.015270168,0.154784231,83.95876289,20.79166667,76.48888889,216.0777778
45,5,AP+LB,3,01:03.4,10.22727273,34.77272727,800,800,1,1.2318,0.472551999,0.01497953,0.214389303,79.60824742,18.10416667,37.12,101.9759259
45,5,AX,3,01:03.4,10.22727273,34.77272727,0,0,5,1.1994,0.411540322,0.014943507,0.221,75.27835052,13.51041667,38.675,149.6307692
45,5,CV,3,01:03.4,10.22727273,34.77272727,6400,0,0.5,1.2872,0.326658887,0.017253911,0.198174635,97.91752577,38.35416667,36.17777778,76.69473684
45,5,LB,3,01:03.4,10.22727273,34.77272727,0,,8,1.2058,0.3,0.013316197,0.145491278,80.7628866,22.94791667,43.53888889,122.0119048
45,6,AP,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,6,AP+LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,6,AX,3,01:03.4,10.22727273,34.77272727,0,0,,,,,,,,,
45,6,CV,3,01:03.4,10.22727273,34.77272727,,,,1.3002,0.2340777,0.018083485,0.161104437,,,,
45,6,LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,7,AP,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,7,AP+LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,7,AX,3,01:03.4,10.22727273,34.77272727,0,0,,,,,,,,,
45,7,CV,3,01:03.4,10.22727273,34.77272727,,,,1.1842,0.550729533,0.015448803,0.152138413,,,,
45,7,LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,8,AP,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,8,AP+LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,8,AX,3,01:03.4,10.22727273,34.77272727,0,0,,,,,,,,,
45,8,CV,3,01:03.4,10.22727273,34.77272727,,,,1.0672,0.706284973,0.012055563,0.157351355,,,,
45,8,LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,9,AP,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,9,AP+LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
45,9,AX,3,01:03.4,10.22727273,34.77272727,0,0,,,,,,,,,
45,9,CV,3,01:03.4,10.22727273,34.77272727,,,,1.131,0.552844974,0.015308527,0.174006562,,,,
45,9,LB,3,01:03.4,10.22727273,34.77272727,,,,,,,,,,,
90,1,AP,9,01:03.4,20.45454545,69.54545455,9200,0,7,1.27335,0.342156239,0.027322157,0.1632558,30.22680412,12.72916667,46.5462963,193.8416667
90,1,AP+LB,9,01:03.4,20.45454545,69.54545455,1600,200,10,1.188,0.592128178,0.017446105,0.144730418,85,34.01041667,0,162.9333333
90,1,AX,9,01:03.4,20.45454545,69.54545455,0,0,7,1.28435,0.267730486,0.028820418,0.131525764,98.22680412,26.69791667,43.16666667,400.4133333
90,1,CV,9,01:03.4,20.45454545,69.54545455,32000,400,5,1.37025,0.455801061,0.0260708,0.177931395,117.8865979,40.02083333,0,116.0833333
90,1,LB,9,01:03.4,20.45454545,69.54545455,0,850,,1.265775,0.180297263,0.019674464,0.137768748,71.75257732,22.98958333,0,93.946875
90,2,AP,9,01:03.4,20.45454545,69.54545455,1650,0,16,1.1614,0.283,0.025757435,0.216,52.15463918,25.20833333,51.26333333,155.1597222
90,2,AP+LB,9,01:03.4,20.45454545,69.54545455,1200,650,7,1.401,0.477423292,0.009154141,0.130773031,66.22680412,17.51041667,45.36428571,285.3928571
90,2,AX,9,01:03.4,20.45454545,69.54545455,0,0,7,1.3072,1.031,0.021852976,0.177490243,77.83505155,41.98958333,37.29666667,93.63125
90,2,CV,9,01:03.4,20.45454545,69.54545455,4000,400,7,1.2256,0.312,0.018539051,0.110706612,97.65979381,29.92708333,42.91666667,152.1444444
90,2,LB,9,01:03.4,20.45454545,69.54545455,0,1550,10,1.2105,0.574,0.023767949,0.293,85.83505155,42.01041667,45.48333333,80.74074074
90,3,AP,9,01:03.4,20.45454545,69.54545455,1400,0,2,1.2614,0.279801155,0.021266265,0.165,87.3814433,20.20833333,36.25416667,127.9214286
90,3,AP+LB,9,01:03.4,20.45454545,69.54545455,2400,800,8,1.435,0.697058413,0.012922993,0.145256776,70.32989691,17.30208333,45.43095238,161.9902778
90,3,AX,9,01:03.4,20.45454545,69.54545455,0,0,11,1.2522,0.43903772,0.018608883,0.145,127.0618557,25.57291667,0,94.72962963
90,3,CV,9,01:03.4,20.45454545,69.54545455,9600,13600,25,1.1832,0.518047825,0.01907184,0.208491754,88.96907216,28.30208333,38.13333333,64.16759259
90,3,LB,9,01:03.4,20.45454545,69.54545455,0,400,10,1.2632,0.279402451,0.018313582,0.224,73.56701031,17.5,57.59166667,111.7270833
90,4,AP,9,01:03.4,20.45454545,69.54545455,12400,0,10,1.2274,1.031090244,0.016878999,0.145717578,70.12371134,42.76041667,76.52857143,103.5177778
90,4,AP+LB,9,01:03.4,20.45454545,69.54545455,4800,1775,9,1.347,,0.016704986,0.18007296,95.98969072,44.66666667,98.05,209.6833333
90,4,AX,9,01:03.4,20.45454545,69.54545455,0,0,12,1.2732,0.459820168,0.016947002,0.195119502,95.13402062,55.79166667,54.55238095,126.7309524
90,4,CV,9,01:03.4,20.45454545,69.54545455,5200,500,0,1.6768,0.405760822,0.009197923,0.135736466,77.46391753,46.70833333,47.76666667,80.45595238
90,4,LB,9,01:03.4,20.45454545,69.54545455,0,22400,14,1.3304,0.826507112,0.016145784,0.16860215,83.19587629,49.55208333,41.87777778,64.62333333
90,5,AP,9,01:03.4,20.45454545,69.54545455,4250,0,14,1.4432,0.344,0.014943398,0.177498905,24.36082474,18.02083333,65.34666667,159.5666667
90,5,AP+LB,9,01:03.4,20.45454545,69.54545455,8400,600,8,1.418,0.331558007,0.014895008,0.222743918,63.72164948,31.04166667,40.73,143.065
90,5,AX,9,01:03.4,20.45454545,69.54545455,0,0,15,1.3048,1.078845988,0.01373639,0.167,48.35051546,14.77083333,48.49444444,222.9314815
90,5,CV,9,01:03.4,20.45454545,69.54545455,7200,200,16,1.3954,0.301329597,0.01675372,0.198490978,56.12371134,22.875,58.31458333,153.6230769
90,5,LB,9,01:03.4,20.45454545,69.54545455,0,1866,7,1.259,0.367,0.011815753,0.246349119,79.1443299,16.46875,45.41666667,119.1477778
90,6,AP,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,6,AP+LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,6,AX,9,01:03.4,20.45454545,69.54545455,0,0,,,,,,,,,
90,6,CV,9,01:03.4,20.45454545,69.54545455,,,,1.319,0.329630484,0.015847847,0.167011788,,,,
90,6,LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,7,AP,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,7,AP+LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,7,AX,9,01:03.4,20.45454545,69.54545455,0,0,,,,,,,,,
90,7,CV,9,01:03.4,20.45454545,69.54545455,,,,1.3534,0.417627746,0.017854556,0.195413402,,,,
90,7,LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,8,AP,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,8,AP+LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,8,AX,9,01:03.4,20.45454545,69.54545455,0,0,,,,,,,,,
90,8,CV,9,01:03.4,20.45454545,69.54545455,,,,1.2494,0.534732046,0.017418113,0.192718004,,,,
90,8,LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,9,AP,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,9,AP+LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
90,9,AX,9,01:03.4,20.45454545,69.54545455,0,0,,,,,,,,,
90,9,CV,9,01:03.4,20.45454545,69.54545455,,,,1.3586,0.523274526,0.018032955,0.17918987,,,,
90,9,LB,9,01:03.4,20.45454545,69.54545455,,,,,,,,,,,
180,1,AP,15,01:03.4,40.90909091,139.0909091,32000,0,0,1.249,0.481713171,0.017217544,0.145140743,89.48453608,21.79166667,0,296.3111111
180,1,AP+LB,15,01:03.4,40.90909091,139.0909091,5600,400,38,1.289,0.599327897,0.020459538,0.194051957,139.9690722,36.44791667,0,144.4615385
180,1,AX,15,01:03.4,40.90909091,139.0909091,0,0,7,1.20995,0.60318572,0.030859541,0.253291201,116.2371134,34.30208333,0,90.31960784
180,1,CV,15,01:03.4,40.90909091,139.0909091,19200,200,13,1.4384875,0.726884339,0.019669669,0.126994202,,,,
180,1,LB,15,01:03.4,40.90909091,139.0909091,0,800,18,1.2858625,0.242019127,0.021289408,0.168946042,,,,
180,2,AP,15,01:03.4,40.90909091,139.0909091,8000,0,11,1.1548,0.825,0.024647139,0.201183899,86.07216495,39.26041667,32.1,118.9666667
180,2,AP+LB,15,01:03.4,40.90909091,139.0909091,58933.33333,200,31,1.394,0.455283265,0.015412082,0.152432103,107.0927835,49.58333333,45.63541667,89.44385965
180,2,AX,15,01:03.4,40.90909091,139.0909091,0,0,16,1.1038,0.784,0.033822552,0.246884145,56.1443299,31.01041667,47.25714286,119.2576923
180,2,CV,15,01:03.4,40.90909091,139.0909091,32000,200,28,1.4906,0.619,0.013772763,0.184483289,47.97938144,34.15625,42.25555556,87.01538462
180,2,LB,15,01:03.4,40.90909091,139.0909091,0,2150,11,1.17625,0.681,0.02098778,0.263450078,58.60824742,20.5625,161.2166667,286.375
180,3,AP,15,01:03.4,40.90909091,139.0909091,2050,0,,1.2904,0.153551158,0.017927554,0.208,87.34020619,17.04166667,44.13333333,131.9464286
180,3,AP+LB,15,01:03.4,40.90909091,139.0909091,4000,500,23,1.434,0.673136526,0.013158853,0.166157184,76.93814433,21.39583333,40.56190476,148.2371795
180,3,AX,15,01:03.4,40.90909091,139.0909091,0,0,21,1.1662,0.661063342,0.020296831,0.147,88.70103093,21.61458333,71.43333333,88.56746032
180,3,CV,15,01:03.4,40.90909091,139.0909091,10666.66667,4800,24,1.4188,0.966484371,0.013050799,0.188226847,77.2371134,26.03125,53.30185185,220.4333333
180,3,LB,15,01:03.4,40.90909091,139.0909091,0,1200,22,1.3232,0.336925962,0.025542771,0.216,105.0309278,45.04166667,39.98333333,74.93854167
180,4,AP,15,01:03.4,40.90909091,139.0909091,23600,0,18,1.2674,1.06402692,0.017249396,0.180491511,101.6804124,50.91666667,34.39444444,70.30222222
180,4,AP+LB,15,01:03.4,40.90909091,139.0909091,10200,600,37,1.543,0.738196065,0.0175859,0.17494054,82.98969072,34.51041667,38.36111111,83.85769231
180,4,AX,15,01:03.4,40.90909091,139.0909091,0,0,27,1.2416,0.547986265,0.016448999,0.20944622,72.03092784,37.59375,47.10416667,62.21666667
180,4,CV,15,01:03.4,40.90909091,139.0909091,64000,1100,14,1.55975,0.943432593,0.01925851,0.229750608,45.96907216,26.44791667,104.4708333,224.56875
180,4,LB,15,01:03.4,40.90909091,139.0909091,0,2850,18,1.3366,1.008938888,0.015785439,0.221418986,74.75257732,47.07291667,43.7047619,98.15
180,5,AP,15,01:03.4,40.90909091,139.0909091,24000,0,30,1.2834,0.439,0.013737614,0.244366997,57.24742268,20.46875,53.375,124.9892157
180,5,AP+LB,15,01:03.4,40.90909091,139.0909091,8400,900,46,1.4346,0.899933623,0.017978851,0.286186844,19.48453608,19.88541667,138.7821429,299.0472222
180,5,AX,15,01:03.4,40.90909091,139.0909091,0,0,11,1.3282,0.922197627,0.015254522,0.248,84.18556701,25.91666667,44.30833333,93.92058824
180,5,CV,15,01:03.4,40.90909091,139.0909091,70400,200,29,1.2848,0.498018172,0.014253485,0.257419548,61.3814433,18.46875,38.44166667,109.2302083
180,5,LB,15,01:03.4,40.90909091,139.0909091,0,24944,21,1.3074,0.328,0.016796587,0.168280485,98.8556701,42.32291667,0,87.48125
180,6,AP,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,6,AP+LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,6,AX,15,01:03.4,40.90909091,139.0909091,0,0,,,,,,,,,
180,6,CV,15,01:03.4,40.90909091,139.0909091,,,,1.2716,0.512876622,0.020028921,0.100198241,,,,
180,6,LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,7,AP,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,7,AP+LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,7,AX,15,01:03.4,40.90909091,139.0909091,0,0,,,,,,,,,
180,7,CV,15,01:03.4,40.90909091,139.0909091,,,,1.3528,0.70706811,0.015934003,0.201165775,,,,
180,7,LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,8,AP,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,8,AP+LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,8,AX,15,01:03.4,40.90909091,139.0909091,0,0,,,,,,,,,
180,8,CV,15,01:03.4,40.90909091,139.0909091,,,,1.3704,0.550019938,0.019625498,0.1974215,,,,
180,8,LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,9,AP,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,9,AP+LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
180,9,AX,15,01:03.4,40.90909091,139.0909091,0,0,,,,,,,,,
180,9,CV,15,01:03.4,40.90909091,139.0909091,,,,1.3316,0.726854976,0.01788467,0.191830899,,,,
180,9,LB,15,01:03.4,40.90909091,139.0909091,,,,,,,,,,,
360,1,AP,21,01:03.4,81.81818182,278.1818182,44800,0,21,1.2745,0.081392264,0.027539933,0.220698931,100.7525773,36.78125,30.43333333,81.75185185
360,1,AP+LB,21,01:03.4,81.81818182,278.1818182,83200,100,29,1.445,0.629909236,0.016163186,0.237880785,153.6701031,33.4375,0,88.39298246
360,1,AX,21,01:03.4,81.81818182,278.1818182,0,0,21,1.2799,0.37831903,0.030434791,0.275667869,45.11340206,27.16666667,40.51666667,144.6416667
360,1,CV,21,01:03.4,81.81818182,278.1818182,128000,650,22,1.228,0.965769473,0.033562272,0.251227514,103.1340206,35.09375,50.25833333,117.4566667
360,1,LB,21,01:03.4,81.81818182,278.1818182,0,7200,9,1.4481,1.131830778,0.025091877,0.200364466,85.2371134,37.79166667,0,105.7423077
360,2,AP,21,01:03.4,81.81818182,278.1818182,12800,0,18,1.1952,0.37,0.026244021,0.16138882,57.11340206,18.90625,48.38703704,159.5041667
360,2,AP+LB,21,01:03.4,81.81818182,278.1818182,54400,550,39,1.364,0.793811305,0.011334198,0.197505398,42.26804124,26.03125,56.85614035,92.96583333
360,2,AX,21,01:03.4,81.81818182,278.1818182,0,0,27,1.2318,0.841,0.024969955,0.205372308,39.83505155,32.46875,63.58819444,134.76
360,2,CV,21,01:03.4,81.81818182,278.1818182,102400,650,19,0.908,1.265,0.018586688,0.218573037,62.53608247,23.44791667,51.08333333,175.630303
360,2,LB,21,01:03.4,81.81818182,278.1818182,0,1550,2,1.6036,0.736,0.022050586,0.19891952,75.62886598,45.92708333,0,131.0861111
360,3,AP,21,01:03.4,81.81818182,278.1818182,10400,0,33,1.2806,0.61406974,0.019345936,0.266,99.44329897,29.97916667,56.27777778,137.1848485
360,3,AP+LB,21,01:03.4,81.81818182,278.1818182,8000,950,41,1.383,0.723170379,0.014602019,0.155536466,94.49484536,16.3125,92.59444444,98.5787037
360,3,AX,21,01:03.4,81.81818182,278.1818182,0,0,24,1.2582,1.140072467,0.022908802,0.146,126.0927835,49.26041667,37.45,94.77395833
360,3,CV,21,01:03.4,81.81818182,278.1818182,16666.66667,102400,34,1.282,0.699933211,0.017889175,0.199585707,104.443299,37.26041667,35.93333333,100.612037
360,3,LB,21,01:03.4,81.81818182,278.1818182,0,4800,3,1.4034,0.361792745,0.022037188,0.147,96.7628866,45.5,51.6,85.25196078
360,4,AP,21,01:03.4,81.81818182,278.1818182,28000,0,18,1.218,0.596174942,0.016696018,0.310721263,46.21649485,28.35416667,139.51,117.1653846
360,4,AP+LB,21,01:03.4,81.81818182,278.1818182,70400,13000,18,1.387,0.821353591,0.017898631,0.228520248,67.93814433,33.54166667,45.31666667,140.2809524
360,4,AX,21,01:03.4,81.81818182,278.1818182,0,0,10,1.2332,1.116268471,0.022174954,0.229,79.64948454,39.07291667,52.31166667,96.18461538
360,4,CV,21,01:03.4,81.81818182,278.1818182,22400,1100,26,1.3746,0.886333792,0.021852511,0.26281033,40.39175258,22.10416667,109.2175926,95.1537037
360,4,LB,21,01:03.4,81.81818182,278.1818182,0,2550,5,1.4058,1.165887146,0.015822605,0.241096035,43.95876289,21.3125,47.23518519,94.07843137
360,5,AP,21,01:03.4,81.81818182,278.1818182,149000,0,10,1.4042,0.759,0.017040014,0.141512772,60.34020619,27.76041667,54.49166667,211.5066667
360,5,AP+LB,21,01:03.4,81.81818182,278.1818182,20400,850,17,1.3172,0.895159792,0.014261655,0.265966342,47.71134021,31.6875,47.49404762,90.51428571
360,5,AX,21,01:03.4,81.81818182,278.1818182,0,0,42,1.3964,0.877157611,0.018694924,0.265,57.3814433,24.14583333,53.3,74.74275362
360,5,CV,21,01:03.4,81.81818182,278.1818182,16000,250,24.5,1.3474,1.126144767,0.016772206,0.241222938,54.88659794,32.05208333,45.99333333,125.6322917
360,5,LB,21,01:03.4,81.81818182,278.1818182,0,62400,11,1.3796,0.772,0.020766989,0.195734032,67.42268041,38.6875,44.88571429,79.01416667
360,6,AP,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,6,AP+LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,6,AX,21,01:03.4,81.81818182,278.1818182,0,0,,,,,,,,,
360,6,CV,21,01:03.4,81.81818182,278.1818182,,,,1.3346,0.651554936,0.020305184,0.188707112,,,,
360,6,LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,7,AP,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,7,AP+LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,7,AX,21,01:03.4,81.81818182,278.1818182,0,0,,,,,,,,,
360,7,CV,21,01:03.4,81.81818182,278.1818182,,,,1.3816,0.597920495,0.020794602,0.181961245,,,,
360,7,LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,8,AP,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,8,AP+LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,8,AX,21,01:03.4,81.81818182,278.1818182,0,0,,,,,,,,,
360,8,CV,21,01:03.4,81.81818182,278.1818182,,,,1.3342,0.885933779,0.024517853,0.153498627,,,,
360,8,LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,9,AP,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,9,AP+LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
360,9,AX,21,01:03.4,81.81818182,278.1818182,0,0,,,,,,,,,
360,9,CV,21,01:03.4,81.81818182,278.1818182,,,,1.2656,0.83243773,0.020169161,0.152692356,,,,
360,9,LB,21,01:03.4,81.81818182,278.1818182,,,,,,,,,,,
45,1,AP,2,01:07,5.625,39.375,5600,0,1,1.29685,0.207972814,0.023253293,0.098761474,,,,
45,1,AP+LB,2,01:07,5.625,39.375,2400,400,0,1.249,1.087940975,0.018705187,0.11468637,45.87628866,21.53125,58.15833333,97.34607843
45,1,AX,2,01:07,5.625,39.375,0,0,1,1.25085,0.218798585,0.030108725,0.118757757,76.28865979,31.70833333,61.63333333,78.50438596
45,1,CV,2,01:07,5.625,39.375,76800,4000,2,1.317566667,0.154458045,0.019513695,0.125116796,78.28865979,50.14583333,33.68333333,55.9
45,1,LB,2,01:07,5.625,39.375,0,1600,0,1.14945,0.126345831,0.025159972,0.122997356,157.1237113,32.75,32.325,201.5203704
45,2,AP,2,01:07,5.625,39.375,600,0,0,1.114,0.474,0.029786414,0.171,57.54639175,37.59375,61.90555556,54.74513889
45,2,AP+LB,2,01:07,5.625,39.375,1950,2050,1,1.337,0.526060631,0.01099876,0.127525656,62.36082474,40.25,43.01666667,80.58148148
45,2,AX,2,01:07,5.625,39.375,0,0,0,1.3364,0.775,0.025475653,0.094114171,43.64948454,37.40625,38.475,55.95925926
45,2,CV,2,01:07,5.625,39.375,140800,4000,2,1.434,0.208,0.015080593,0.104067056,,,,
45,2,LB,2,01:07,5.625,39.375,0,6400,11,1.0824,0.566,0.024618722,0.171,43.67010309,28.875,43.36666667,57.91428571
45,3,AP,2,01:07,5.625,39.375,1750,0,2,1.2736,0.058341242,0.024283126,0.172558373,106.8762887,17.53125,45.42083333,120.6988095
45,3,AP+LB,2,01:07,5.625,39.375,550,1150,1,1.459,0.542423204,0.011570387,0.092965006,139.1546392,59.46875,0,87.72638889
45,3,AX,2,01:07,5.625,39.375,0,0,0,1.188,0.781910735,0.020234246,0.162,160.814433,49.5,41.31666667,47.6969697
45,3,CV,2,01:07,5.625,39.375,4400,12800,1,1.1106,1.348487603,0.020318568,0.134095705,80.71134021,25.16666667,42.82222222,78.06578947
45,3,LB,2,01:07,5.625,39.375,0,3100,1,1.1178,0.260352184,0.021796594,0.274771239,,,,
45,4,AP,2,01:07,5.625,39.375,4800,0,0,1.4772,0.716281672,0.019190332,0.15184694,111.5051546,113.2291667,80.93333333,32.33333333
45,4,AP+LB,2,01:07,5.625,39.375,1350,625,0,1.647,0.396247285,0.013059093,0.137128278,58.12371134,48.4375,33.53333333,51.94444444
45,4,AX,2,01:07,5.625,39.375,0,0,4,1.197,0.806340746,0.018668466,0.170725442,97,46.82291667,54.22222222,71.47666667
45,4,CV,2,01:07,5.625,39.375,13200,350,4,1.445666667,0.689533394,0.014393147,0.133989809,105.0618557,64.3125,33.96666667,47.60555556
45,4,LB,2,01:07,5.625,39.375,0,625,3,1.1724,1.008676744,0.020599699,0.16056048,106.6391753,61.76041667,43.675,50.085
45,5,AP,2,01:07,5.625,39.375,3530,0,3,1.3226,0.603,0.019281545,0.100437047,132.8556701,48.39583333,41,123.3690476
45,5,AP+LB,2,01:07,5.625,39.375,,,0,1.453,0.297891136,0.017751176,0.181409733,89.08247423,33.28125,35.36666667,70.45555556
45,5,AX,2,01:07,5.625,39.375,0,0,3,1.282,0.385024542,0.015804256,0.179,43.02061856,20.80208333,,
45,5,CV,2,01:07,5.625,39.375,83200,600,0,1.28,0.899794333,0.014002533,0.148370599,72.06185567,31.52083333,41.04166667,97.76754386
45,5,LB,2,01:07,5.625,39.375,0,67466.66667,1,1.2252,0.432,0.015675022,0.153293952,97.81443299,62.11458333,31.65,76.43421053
